stvr,pval,animal,group,unit,pps,deaf_dur,SGN
0.147825309,0.047285202,B05,AD,B05_s33-3,20,83,
0.083856223,0.631572613,B05,AD,B05_s33-3,80,83,
0.200544557,0.001388368,B05,AD,B05_s33-3,160,83,
0.402156426,6.47E-13,B05,AD,B05_s35-1,80,94,
0.276080101,1.77E-06,B05,AD,B05_s35-1,160,94,
0.049636473,0.908545037,B05,AD,B05_s37-3,20,166,
0.190186264,0.00018282,B05,AD,B05_s37-3,40,166,
0.142132552,0.012483908,B05,AD,B05_s37-3,80,166,
0.364332985,3.60E-14,B05,AD,B05_s37-3,160,166,
0.108584423,0.120004191,B05,AD,B05_s37-3,320,166,
0.044239109,0.938442484,B05,AD,B05_s37-3,640,166,
0.094819936,0.476242274,B05,AD,B05_s38-3,20,168,
0.157609712,0.02665037,B05,AD,B05_s38-3,40,168,
0.27668864,1.66E-06,B05,AD,B05_s38-3,80,168,
0.205607246,0.000938742,B05,AD,B05_s38-3,160,168,
0.139298091,0.075345356,B05,AD,B05_s38-3,320,168,
0.138773181,0.109460358,B05,AD,B05_s38-3,640,168,
0.13799276,0.051229318,B05,AD,B05_s38-4,40,168,
0.079348932,0.403033176,B05,AD,B05_s38-4,80,168,
0.178036547,0.008160411,B05,AD,B05_s38-4,160,168,
0.039206722,0.872585938,B05,AD,B05_s38-4,320,168,
0.023152677,0.903560288,B05,AD,B05_s38-4,640,168,
0.21341228,0.327691624,B05,AD,B05_s39-2,20,171,
0.326988656,0.012922073,B05,AD,B05_s39-2,40,171,
0.337737732,0.008550991,B05,AD,B05_s39-2,80,171,
0.272739677,0.07863661,B05,AD,B05_s39-2,160,171,
0.094622587,0.980223613,B05,AD,B05_s39-2,320,171,
0.269097794,0.122056273,B05,AD,B05_s39-2,640,171,
0.112533105,0.139553012,B05,AD,B05_s39-3,20,171,
0.278501494,2.62E-05,B05,AD,B05_s39-3,40,171,
0.28274116,1.99E-05,B05,AD,B05_s39-3,80,171,
0.269094252,0.017055698,B05,AD,B05_s39-3,160,171,
0.064261228,0.58155806,B05,AD,B05_s39-3,320,171,
0.111508951,0.157491502,B05,AD,B05_s39-3,640,171,
0.121626663,0.177548378,B05,AD,B05_s40-3,20,173,
0.215452685,0.000428151,B05,AD,B05_s40-3,40,173,
0,1,B05,AD,B05_s40-3,80,173,
0.198899448,0.19341734,B05,AD,B05_s49-2,20,224,
0.153570502,0.524296098,B05,AD,B05_s49-2,40,224,
0.149273803,0.561946222,B05,AD,B05_s49-2,80,224,
0.099313278,0.919448795,B05,AD,B05_s49-2,160,224,
0.085142039,0.96583653,B05,AD,B05_s49-2,320,224,
0.213421342,0.158836732,B05,AD,B05_s49-2,640,224,
0.142968429,0.061900833,B07,AD,B07_s02-2,20,34,
0.161375127,0.021148359,B07,AD,B07_s02-2,80,34,
0.221018891,0.00027094,B07,AD,B07_s13-6,40,93,
0.111061486,0.274790839,B07,AD,B07_s13-6,160,93,
0.313331235,0.021272242,B07,AD,B07_s14-5,20,100,
0.260075617,0.112011467,B07,AD,B07_s14-5,40,100,
0.25142566,0.140490421,B07,AD,B07_s14-5,80,100,
0.248403665,0.151618798,B07,AD,B07_s14-5,160,100,
0.208500593,0.359059109,B07,AD,B07_s14-5,320,100,
0.307322946,6.89E-08,B07,AD,B07_s20-1,20,142,
0.575757576,0,B07,AD,B07_s20-1,40,142,
0.146973283,0.049610171,B07,AD,B07_s20-1,80,142,
0.046726637,0.976806718,B07,AD,B07_s20-1,160,142,
0.123484398,0.163429521,B07,AD,B07_s20-1,320,142,
0.079897093,0.602624311,B07,AD,B07_s20-1,640,142,
0.244586247,3.51E-05,B07,AD,B07_s21-1,20,145,
0.197949253,0.00169118,B07,AD,B07_s21-1,40,145,
0.3147,3.07E-08,B07,AD,B07_s21-1,80,145,
0.395554214,1.58E-12,B07,AD,B07_s21-1,160,145,
0.114383036,0.241083538,B07,AD,B07_s21-1,320,145,
0.12670397,0.168789876,B07,AD,B07_s21-1,640,145,
0.249676012,2.21E-05,B07,AD,B07_s21-3,20,145,
0.285374755,6.93E-07,B07,AD,B07_s21-3,40,145,
0.405956555,3.84E-13,B07,AD,B07_s21-3,80,145,
0.445289511,1.33E-15,B07,AD,B07_s21-3,160,145,
0.08281857,0.646192172,B07,AD,B07_s21-3,320,145,
0.114190073,0.253636204,B07,AD,B07_s21-3,640,145,
0.840066225,6.19E-11,B07,AD,B07_s23-1,20,147,
0.956907015,0,B07,AD,B07_s23-1,40,147,
0.852800695,1.23E-11,B07,AD,B07_s23-1,80,147,
0.889058464,4.63E-14,B07,AD,B07_s23-1,160,147,
0.820768137,5.56E-10,B07,AD,B07_s23-1,320,147,
0.755868545,2.60E-05,B07,AD,B07_s23-1,640,147,
0.122329774,0.17210245,B07,AD,B07_s26-1,20,156,
0.113468561,0.250078139,B07,AD,B07_s26-1,40,156,
0.203688691,0.001089904,B07,AD,B07_s26-1,80,156,
0.081713612,0.661647617,B07,AD,B07_s26-1,160,156,
0.128587981,0.128994455,B07,AD,B07_s26-1,320,156,
0.093412249,0.449257595,B07,AD,B07_s26-1,640,156,
0.226146566,0.000176225,B07,AD,B07_s27-2,20,166,
0.315377081,2.85E-08,B07,AD,B07_s27-2,40,166,
0.340642164,1.59E-09,B07,AD,B07_s27-2,80,166,
0.536521637,0,B07,AD,B07_s27-2,160,166,
0.26222554,6.82E-06,B07,AD,B07_s27-2,320,166,
0.372523827,8.79E-08,B07,AD,B07_s27-2,640,166,
0.32339154,1.16E-08,B07,AD,B07_s28-1,20,167,
0.266959634,4.33E-06,B07,AD,B07_s28-1,160,167,
0.272948338,0.000295899,B07,AD,B07_s30-4,40,174,
0.200759933,0.010540886,B07,AD,B07_s30-4,80,174,
0.45473985,3.33E-16,B07,AD,B07_s30-4,160,174,
0.154398014,0.441528672,B07,AD,B07_s30-4,320,174,
0.405263379,1.90E-07,B07,AD,B07_s31-2,20,175,
0.544931399,1.17E-13,B07,AD,B07_s31-2,40,175,
0.284388938,0.001086822,B07,AD,B07_s31-2,80,175,
0.089281622,0.554315672,B07,AD,B07_s31-2,160,175,
0.050124182,0.964873221,B07,AD,B07_s31-2,320,175,
0.11361425,0.258153939,B07,AD,B07_s31-2,640,175,
0.427299501,1.90E-14,B07,AD,B07_s31-4,20,175,
0.556495788,0,B07,AD,B07_s31-4,40,175,
0.429758346,1.33E-14,B07,AD,B07_s31-4,80,175,
0,1,B07,AD,B07_s31-4,160,175,
0,1,B07,AD,B07_s31-4,320,175,
0,1,B07,AD,B07_s31-4,640,175,
0.549681488,0,B07,AD,B07_s35-1,20,187,
0.60928647,0,B07,AD,B07_s35-1,40,187,
0.745342758,0,B07,AD,B07_s35-1,80,187,
0.511448715,0,B07,AD,B07_s35-1,160,187,
0.114087099,0.24397044,B07,AD,B07_s35-1,320,187,
0.199997998,0.007250473,B07,AD,B07_s35-1,640,187,
0.449369633,6.66E-16,B07,AD,B07_s35-1,20,187,
0.38927679,3.65E-12,B07,AD,B07_s35-1,40,187,
0.657753819,0,B07,AD,B07_s35-1,80,187,
0.457471295,2.22E-16,B07,AD,B07_s35-1,160,187,
0.215918736,0.000412213,B07,AD,B07_s35-1,320,187,
0.131522996,0.142635871,B07,AD,B07_s35-1,640,187,
0.187459319,0.260174214,B07,AD,B07_s39-1,20,193,
0.362241312,0.000155894,B07,AD,B07_s39-1,40,193,
0.700320285,0,B07,AD,B07_s39-1,80,193,
0.444794656,6.16E-07,B07,AD,B07_s39-1,160,193,
0.221535746,0.098819846,B07,AD,B07_s39-1,320,193,
0.116957779,0.72916126,B07,AD,B07_s39-1,640,193,
0.087174189,0.584392622,B07,AD,B07_s39-3,20,193,
0.127466114,0.136032696,B07,AD,B07_s39-3,40,193,
0.269715737,3.31E-06,B07,AD,B07_s39-3,80,193,
0.152228764,0.03671342,B07,AD,B07_s39-3,160,193,
0.071280289,0.797090954,B07,AD,B07_s39-3,320,193,
0.061804223,0.802195903,B07,AD,B07_s39-3,640,193,
0.107706939,0.311685578,B07,AD,B07_s40-3,20,195,
0,1,B07,AD,B07_s40-3,160,195,
0.64362156,0,B07,AD,B07_s41-2,40,197,
0.935800996,0,B07,AD,B07_s41-2,80,197,
0.772676607,0,B07,AD,B07_s41-2,160,197,
0.297097395,2.05E-07,B07,AD,B07_s43-4,20,300,
0.335473841,2.92E-09,B07,AD,B07_s43-4,40,300,
0.088499193,0.565477562,B07,AD,B07_s46-1,20,304,
0.210614702,0.000632179,B07,AD,B07_s46-1,40,304,
0.23842665,6.09E-05,B07,AD,B07_s46-1,80,304,
0.248808751,2.39E-05,B07,AD,B07_s46-1,160,304,
0.314556003,3.12E-08,B07,AD,B07_s46-1,320,304,
0.079773889,0.604055332,B07,AD,B07_s46-1,640,304,
